flag,start_time,target_buy_volume,target_sell_volume,target_num,trade_price,trade_volume,trade_num
0,2018-09-09 20:00:00,24.61,20.00,6,-1.0,0.00,0
0,2018-09-09 21:00:00,23.87,20.00,6,-1.0,0.00,0
0,2018-09-09 22:00:00,23.86,20.00,6,-1.0,0.00,0
0,2018-09-09 23:00:00,21.63,20.00,5,-1.0,0.00,0
0,2018-09-10 00:00:00,47.89,20.00,6,-1.0,0.00,0
0,2018-09-10 01:00:00,20.70,20.00,5,-1.0,0.00,0
0,2018-09-10 02:00:00,20.80,20.00,5,-1.0,0.00,0
0,2018-09-10 03:00:00,59.50,20.00,6,-1.0,0.00,0
0,2018-09-10 04:00:00,20.68,20.00,5,-1.0,0.00,0
0,2018-09-10 05:00:00,20.57,20.00,5,-1.0,0.00,0
0,2018-09-10 06:00:00,20.52,20.00,5,-1.0,0.00,0
0,2018-09-10 07:00:00,20.55,20.00,5,-1.0,0.00,0
0,2018-09-10 08:00:00,20.54,20.00,5,-1.0,0.00,0
0,2018-09-10 09:00:00,20.00,20.35,5,-1.0,0.00,0
0,2018-09-10 10:00:00,20.36,20.00,5,-1.0,0.00,0
0,2018-09-10 11:00:00,20.00,20.09,5,-1.0,0.00,0
0,2018-09-10 12:00:00,20.00,20.16,5,-1.0,0.00,0
0,2018-09-10 13:00:00,20.26,20.00,5,-1.0,0.00,0
0,2018-09-10 14:00:00,21.13,21.00,6,-1.0,0.00,0
0,2018-09-10 15:00:00,21.45,20.00,5,-1.0,0.00,0
0,2018-09-10 16:00:00,23.27,20.00,6,-1.0,0.00,0
0,2018-09-10 17:00:00,24.05,20.00,6,-1.0,0.00,0
0,2018-09-10 18:00:00,23.92,20.00,6,-1.0,0.00,0
0,2018-09-10 19:00:00,23.58,20.00,6,-1.0,0.00,0
0,2018-09-10 20:00:00,23.68,20.00,6,-1.0,0.00,0
0,2018-09-10 21:00:00,23.37,20.00,6,-1.0,0.00,0
0,2018-09-10 22:00:00,23.66,20.00,6,-1.0,0.00,0
0,2018-09-10 23:00:00,22.26,20.00,5,-1.0,0.00,0
0,2018-09-11 00:00:00,39.89,20.00,7,-1.0,0.00,0
0,2018-09-11 01:00:00,22.20,20.00,6,-1.0,0.00,0
0,2018-09-11 02:00:00,21.66,20.00,6,-1.0,0.00,0
0,2018-09-11 03:00:00,52.90,20.00,6,-1.0,0.00,0
0,2018-09-11 04:00:00,21.00,20.00,5,-1.0,0.00,0
0,2018-09-11 05:00:00,20.85,20.00,5,-1.0,0.00,0
0,2018-09-11 06:00:00,21.72,20.00,6,-1.0,0.00,0
0,2018-09-11 07:00:00,20.95,20.00,5,-1.0,0.00,0
0,2018-09-11 08:00:00,20.54,20.00,5,-1.0,0.00,0
0,2018-09-11 09:00:00,20.62,20.00,5,-1.0,0.00,0
0,2018-09-11 10:00:00,21.13,20.00,5,-1.0,0.00,0
0,2018-09-11 11:00:00,21.48,20.00,5,-1.0,0.00,0
0,2018-09-11 12:00:00,20.00,21.31,6,-1.0,0.00,0
0,2018-09-11 13:00:00,20.00,22.49,6,-1.0,0.00,0
0,2018-09-11 14:00:00,20.00,21.56,6,-1.0,0.00,0
0,2018-09-11 15:00:00,20.00,20.66,5,-1.0,0.00,0
0,2018-09-11 16:00:00,21.48,20.00,5,-1.0,0.00,0
0,2018-09-11 17:00:00,21.13,20.00,6,-1.0,0.00,0
0,2018-09-11 18:00:00,20.81,20.00,5,-1.0,0.00,0
0,2018-09-11 19:00:00,21.38,20.00,5,-1.0,0.00,0
0,2018-09-11 20:00:00,22.27,20.00,6,-1.0,0.00,0
0,2018-09-11 21:00:00,21.45,20.00,5,-1.0,0.00,0
0,2018-09-11 22:00:00,23.03,20.00,5,-1.0,0.00,0
0,2018-09-11 23:00:00,23.73,20.00,6,-1.0,0.00,0
0,2018-09-12 00:00:00,32.17,20.00,6,-1.0,0.00,0
0,2018-09-12 01:00:00,22.00,20.00,5,-1.0,0.00,0
0,2018-09-12 02:00:00,20.92,20.00,5,-1.0,0.00,0
0,2018-09-12 03:00:00,61.09,20.00,6,-1.0,0.00,0
0,2018-09-12 04:00:00,20.60,20.00,5,-1.0,0.00,0
0,2018-09-12 05:00:00,20.73,20.00,5,-1.0,0.00,0
0,2018-09-12 06:00:00,20.72,20.00,5,-1.0,0.00,0
0,2018-09-12 07:00:00,21.08,20.00,5,-1.0,0.00,0
0,2018-09-12 08:00:00,20.68,20.00,5,-1.0,0.00,0
0,2018-09-12 09:00:00,21.85,20.00,5,-1.0,0.00,0
0,2018-09-12 10:00:00,21.34,20.00,5,-1.0,0.00,0
0,2018-09-12 11:00:00,20.00,20.52,5,-1.0,0.00,0
0,2018-09-12 12:00:00,20.00,21.28,5,-1.0,0.00,0
0,2018-09-12 13:00:00,20.00,20.62,5,-1.0,0.00,0
0,2018-09-12 14:00:00,20.00,21.01,5,-1.0,0.00,0
0,2018-09-12 15:00:00,21.00,20.08,6,-1.0,0.00,0
0,2018-09-12 16:00:00,21.32,20.00,6,-1.0,0.00,0
0,2018-09-12 17:00:00,23.20,20.00,6,-1.0,0.00,0
0,2018-09-12 18:00:00,24.10,20.00,6,-1.0,0.00,0
0,2018-09-12 19:00:00,24.23,20.00,6,-1.0,0.00,0
0,2018-09-12 20:00:00,23.55,20.00,6,-1.0,0.00,0
0,2018-09-12 21:00:00,22.84,20.00,6,-1.0,0.00,0
0,2018-09-12 22:00:00,22.36,20.00,6,-1.0,0.00,0
0,2018-09-12 23:00:00,21.90,20.00,5,-1.0,0.00,0
0,2018-09-13 00:00:00,33.09,20.00,6,-1.0,0.00,0
0,2018-09-13 01:00:00,21.50,20.00,5,-1.0,0.00,0
0,2018-09-13 02:00:00,20.96,20.00,5,-1.0,0.00,0
0,2018-09-13 03:00:00,64.70,20.00,6,-1.0,0.00,0
0,2018-09-13 04:00:00,20.75,20.00,5,-1.0,0.00,0
0,2018-09-13 05:00:00,20.73,20.00,5,-1.0,0.00,0
0,2018-09-13 06:00:00,20.69,20.00,5,-1.0,0.00,0
0,2018-09-13 07:00:00,21.21,20.00,5,-1.0,0.00,0
0,2018-09-13 08:00:00,20.77,20.00,5,-1.0,0.00,0
0,2018-09-13 09:00:00,20.79,20.00,5,-1.0,0.00,0
0,2018-09-13 10:00:00,20.00,20.07,5,-1.0,0.00,0
0,2018-09-13 11:00:00,20.00,20.83,5,-1.0,0.00,0
0,2018-09-13 12:00:00,20.15,20.00,5,-1.0,0.00,0
0,2018-09-13 13:00:00,20.64,20.00,5,-1.0,0.00,0
0,2018-09-13 14:00:00,20.73,20.00,5,-1.0,0.00,0
0,2018-09-13 15:00:00,20.18,20.00,5,-1.0,0.00,0
0,2018-09-13 16:00:00,22.92,20.00,6,-1.0,0.00,0
0,2018-09-13 17:00:00,23.19,20.00,6,-1.0,0.00,0
0,2018-09-13 18:00:00,23.17,20.00,6,-1.0,0.00,0
0,2018-09-13 19:00:00,22.79,20.00,6,-1.0,0.00,0
0,2018-09-13 20:00:00,22.35,20.00,6,-1.0,0.00,0
0,2018-09-13 21:00:00,22.35,20.00,6,-1.0,0.00,0
0,2018-09-13 22:00:00,22.60,20.00,6,-1.0,0.00,0
0,2018-09-13 23:00:00,20.83,20.00,5,-1.0,0.00,0
0,2018-09-14 00:00:00,34.63,20.00,7,-1.0,0.00,0
0,2018-09-14 01:00:00,21.69,20.00,6,-1.0,0.00,0
0,2018-09-14 02:00:00,20.69,20.00,5,-1.0,0.00,0
0,2018-09-14 03:00:00,59.41,20.00,6,-1.0,0.00,0
0,2018-09-14 04:00:00,20.70,20.00,5,-1.0,0.00,0
0,2018-09-14 05:00:00,20.58,20.00,5,-1.0,0.00,0
0,2018-09-14 06:00:00,20.58,20.00,5,-1.0,0.00,0
0,2018-09-14 07:00:00,21.87,20.00,6,-1.0,0.00,0
0,2018-09-14 08:00:00,20.70,20.00,5,-1.0,0.00,0
0,2018-09-14 09:00:00,20.14,20.00,5,-1.0,0.00,0
0,2018-09-14 10:00:00,20.22,20.00,5,-1.0,0.00,0
0,2018-09-14 11:00:00,20.01,20.00,5,-1.0,0.00,0
0,2018-09-14 12:00:00,20.00,21.01,5,-1.0,0.00,0
0,2018-09-14 13:00:00,20.00,21.37,5,-1.0,0.00,0
0,2018-09-14 14:00:00,20.00,20.92,5,-1.0,0.00,0
0,2018-09-14 15:00:00,20.01,20.00,5,-1.0,0.00,0
0,2018-09-14 16:00:00,20.00,21.82,6,-1.0,0.00,0
0,2018-09-14 17:00:00,20.33,20.00,5,-1.0,0.00,0
0,2018-09-14 18:00:00,20.38,20.00,5,-1.0,0.00,0
0,2018-09-14 19:00:00,21.55,20.00,6,-1.0,0.00,0
0,2018-09-14 20:00:00,21.57,20.00,6,-1.0,0.00,0
0,2018-09-14 21:00:00,21.68,20.00,6,-1.0,0.00,0
0,2018-09-14 22:00:00,22.05,20.00,6,-1.0,0.00,0
0,2018-09-14 23:00:00,22.35,20.00,6,-1.0,0.00,0
0,2018-09-15 00:00:00,35.99,20.00,7,-1.0,0.00,0
0,2018-09-15 01:00:00,20.79,20.00,5,-1.0,0.00,0
0,2018-09-15 02:00:00,20.72,20.00,5,-1.0,0.00,0
0,2018-09-15 03:00:00,74.05,20.00,6,-1.0,0.00,0
0,2018-09-15 04:00:00,20.54,20.00,5,-1.0,0.00,0
0,2018-09-15 05:00:00,20.39,20.00,5,-1.0,0.00,0
0,2018-09-15 06:00:00,20.27,20.00,5,-1.0,0.00,0
0,2018-09-15 07:00:00,20.21,20.00,5,-1.0,0.00,0
0,2018-09-15 08:00:00,20.20,20.00,5,-1.0,0.00,0
0,2018-09-15 09:00:00,21.00,20.11,6,-1.0,0.00,0
0,2018-09-15 10:00:00,20.00,20.57,5,-1.0,0.00,0
0,2018-09-15 11:00:00,20.00,20.84,5,-1.0,0.00,0
0,2018-09-15 12:00:00,20.00,21.21,5,-1.0,0.00,0
0,2018-09-15 13:00:00,20.00,20.35,5,-1.0,0.00,0
0,2018-09-15 14:00:00,20.00,21.07,5,-1.0,0.00,0
0,2018-09-15 15:00:00,20.00,20.49,5,-1.0,0.00,0
0,2018-09-15 16:00:00,20.55,20.00,5,-1.0,0.00,0
0,2018-09-15 17:00:00,22.52,20.00,6,-1.0,0.00,0
0,2018-09-15 18:00:00,22.92,20.00,6,-1.0,0.00,0
0,2018-09-15 19:00:00,22.37,20.00,6,-1.0,0.00,0
0,2018-09-15 20:00:00,21.42,20.00,5,-1.0,0.00,0
0,2018-09-15 21:00:00,22.34,20.00,6,-1.0,0.00,0
0,2018-09-15 22:00:00,21.63,20.00,5,-1.0,0.00,0
0,2018-09-15 23:00:00,22.03,20.00,5,-1.0,0.00,0
0,2018-09-16 00:00:00,40.35,20.00,6,-1.0,0.00,0
0,2018-09-16 01:00:00,20.99,20.00,5,-1.0,0.00,0
0,2018-09-16 02:00:00,20.77,20.00,5,-1.0,0.00,0
0,2018-09-16 03:00:00,82.18,20.00,6,-1.0,0.00,0
0,2018-09-16 04:00:00,20.82,20.00,5,-1.0,0.00,0
0,2018-09-16 05:00:00,20.43,20.00,5,-1.0,0.00,0
0,2018-09-16 06:00:00,20.34,20.00,5,-1.0,0.00,0
0,2018-09-16 07:00:00,20.25,20.00,5,-1.0,0.00,0
0,2018-09-16 08:00:00,20.39,20.00,5,-1.0,0.00,0
0,2018-09-16 09:00:00,21.45,20.00,6,-1.0,0.00,0
0,2018-09-16 10:00:00,20.51,20.00,5,-1.0,0.00,0
0,2018-09-16 11:00:00,20.24,20.00,5,-1.0,0.00,0
0,2018-09-16 12:00:00,20.91,20.00,5,-1.0,0.00,0
0,2018-09-16 13:00:00,20.85,20.00,5,-1.0,0.00,0
0,2018-09-16 14:00:00,22.39,21.00,6,-1.0,0.00,0
0,2018-09-16 15:00:00,22.45,20.00,5,-1.0,0.00,0
0,2018-09-16 16:00:00,22.91,20.00,5,-1.0,0.00,0
0,2018-09-16 17:00:00,22.39,20.00,5,-1.0,0.00,0
0,2018-09-16 18:00:00,22.11,20.00,5,-1.0,0.00,0
0,2018-09-16 19:00:00,22.92,20.00,6,-1.0,0.00,0
0,2018-09-16 20:00:00,22.75,20.00,6,-1.0,0.00,0
0,2018-09-16 21:00:00,22.31,20.00,6,-1.0,0.00,0
0,2018-09-16 22:00:00,21.24,20.00,5,-1.0,0.00,0
0,2018-09-16 23:00:00,22.39,20.00,6,-1.0,0.00,0
0,2018-09-17 00:00:00,35.86,20.00,6,-1.0,0.00,0
0,2018-09-17 01:00:00,20.82,20.00,5,-1.0,0.00,0
